Age,work_class,income,education,education_num,martal_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours-per-week,native-country
35,Private,167938,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States
76,Federal-gov,128346,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States
51,Private,172035,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States
34,Local-gov,78062,Preschool,1,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States
33,State-gov,110523,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,19,India
43,Private,135950,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,2547,40,United-States
59,State-gov,236279,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
68,Private,142902,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,3273,0,40,United-States
33,Private,181004,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States
50,Self-emp-not-inc,267941,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,23,United-States
29,Private,124875,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Hong
41,Private,229522,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
40,Self-emp-not-inc,139473,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States
47,Private,216299,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
43,State-gov,258896,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
42,Private,259864,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States
30,Private,136279,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,France
55,Private,181748,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States
30,Private,186204,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States
29,Private,156195,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,60,United-States
43,Private,150419,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
48,Private,182105,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,13,United-States
41,Private,135564,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,England
51,Private,152669,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
39,Private,171080,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
63,Self-emp-not-inc,210087,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States
44,Private,203104,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
34,Private,144014,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
38,Private,161724,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States
41,State-gov,130548,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,United-States
56,Local-gov,225422,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
41,Private,161506,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,50,United-States
61,Private,181832,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,India
56,Federal-gov,122567,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Portugal
38,State-gov,142742,Masters,14,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States
38,Private,67944,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
61,Local-gov,124464,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States
48,Private,209828,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States
46,Self-emp-not-inc,207244,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
37,Private,132311,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States
54,Self-emp-not-inc,145599,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States
41,Private,199472,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,38,United-States
23,Private,123958,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States
48,Self-emp-not-inc,243346,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
56,Private,193016,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
26,Private,130915,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
54,Private,372990,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,43,United-States
46,Federal-gov,198390,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,Germany
60,Private,255869,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,Germany
47,Private,150733,Masters,14,Separated,Tech-support,Not-in-family,White,Male,27828,0,40,United-States
55,Private,275892,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
47,Private,192436,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
54,Private,20000,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States
62,Self-emp-inc,74770,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,South
55,Private,125014,Masters,14,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,40,Thailand
28,Private,199818,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
68,Private,211009,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,40,United-States
30,Private,65266,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States
53,Private,139474,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States
49,Private,234587,Masters,14,Divorced,Sales,Not-in-family,White,Male,4787,0,45,United-States
43,Private,126258,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
42,Self-emp-not-inc,177223,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
46,Local-gov,191532,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
41,Private,137763,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
33,State-gov,325667,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
41,Self-emp-not-inc,175830,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States
31,Private,211562,Prof-school,15,Divorced,Tech-support,Not-in-family,White,Female,0,0,35,United-States
36,Private,133189,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,55,United-States
54,Private,148739,Masters,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States
67,Local-gov,273929,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,7896,0,50,United-States
62,Local-gov,122771,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
49,State-gov,264767,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Female,0,2258,50,United-States
79,Federal-gov,340791,Doctorate,16,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,6,United-States
32,Private,263051,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
40,Private,268488,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,Germany
29,Self-emp-not-inc,225998,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States
39,Private,289944,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
47,Local-gov,283649,Doctorate,16,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
51,Self-emp-not-inc,211151,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Other,Male,99999,0,70,India
64,Private,289075,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
44,Private,291822,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
44,Local-gov,237429,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,United-States
36,Private,189469,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States
54,Private,267597,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
42,Self-emp-inc,211034,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Cuba
38,Self-emp-not-inc,118387,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99999,0,60,United-States
28,Private,163398,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
57,Self-emp-inc,227608,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States
47,Private,130333,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
47,Private,138219,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
65,Self-emp-inc,308368,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States
46,Private,186309,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States
36,Private,110650,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,Puerto-Rico
41,Self-emp-not-inc,133181,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States
42,Private,238876,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1902,55,India
53,Private,181170,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4386,0,40,India
57,Private,322313,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan
39,Federal-gov,274135,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,50,United-States
46,Local-gov,165184,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
38,Private,277486,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
26,Local-gov,146181,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Canada
47,Private,89100,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
28,Private,123506,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,45,United-States
34,Private,262927,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,43,India
51,Private,122503,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,Canada
63,Private,173278,Masters,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,46,United-States
43,Federal-gov,177946,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
45,Self-emp-not-inc,216663,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,India
50,Self-emp-not-inc,266277,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,30,United-States
29,Private,177345,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,55,United-States
57,Private,274800,Doctorate,16,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,Germany
32,Private,133854,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
48,Private,159226,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
54,Local-gov,145627,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
36,Private,129748,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,44,United-States
71,Private,143032,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany
48,Private,201861,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
37,Private,187026,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
70,Self-emp-inc,261893,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
34,State-gov,301934,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,40,United-States
48,Private,162628,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
65,Private,285178,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
51,Private,145259,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5013,0,40,India
39,Private,259236,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
30,Self-emp-not-inc,146051,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,50,India
45,Local-gov,88753,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States
44,Private,165646,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
45,Private,319090,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Poland
61,Private,172415,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
31,Local-gov,243645,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
38,State-gov,126620,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
35,Private,170817,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
59,Local-gov,135168,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,8614,0,60,United-States
45,Local-gov,120475,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
56,Private,209659,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
33,Private,117557,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States
31,Private,216299,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,United-States
45,Self-emp-inc,334920,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
54,Private,128509,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,45,United-States
75,Private,181494,Masters,14,Never-married,Protective-serv,Not-in-family,White,Male,0,0,16,United-States
41,Private,135120,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States
38,Private,172775,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Cuba
47,State-gov,476118,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
59,Private,198640,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
33,Private,165873,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
39,Private,125569,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
58,Private,346307,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
29,Private,204861,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,Scotland
31,Self-emp-not-inc,253114,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
25,Private,202917,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States
37,Federal-gov,144560,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
40,Private,142328,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States
40,State-gov,255073,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States
33,Private,251689,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States
52,Local-gov,210828,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
35,Private,137841,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States
51,Local-gov,136259,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
43,Private,145972,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States
27,Private,128126,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
45,State-gov,117428,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,38,United-States
60,Private,289744,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
